YEAR,MO,DY,HR,T2M,RH2M
2020,1,3,7,0.5175743530320587,0.5965897488258117
2020,1,3,8,0.6261104673619158,0.4927506636716356
2020,1,3,9,0.709154113557358,0.4346538697161528
2020,1,3,10,0.7562765546543067,0.4170920972023687
2020,1,3,11,0.757821552723059,0.4395548294874413
2020,1,3,12,0.7261490923136347,0.4871349806003676
2020,1,3,13,0.6813441483198146,0.5423728813559322
2020,1,3,14,0.6319042101197373,0.5981212987543394
2020,1,3,15,0.5832367709540364,0.6519297529099448
2020,1,3,16,0.5303205870992661,0.7142127833367369
2020,1,3,17,0.4758594051757435,0.7888503165203185
2020,1,3,18,0.4279644650444186,0.8603226465182764
2020,1,3,19,0.3970645036693704,0.887788441903206
2020,1,3,20,0.380455774430282,0.882581172146212
2020,1,3,21,0.380455774430282,0.8651215029609965
2020,1,3,22,0.3727307840865198,0.8598121298754339
2020,1,3,23,0.365778292777134,0.8576679599754953
2020,1,4,0,0.3634607956740054,0.860424749846845
2020,1,4,1,0.3615295480880648,0.8739023892178885
2020,1,4,2,0.3592120509849363,0.8896263018174392
2020,1,4,3,0.3549633062958672,0.8934041249744742
2020,1,4,4,0.3472383159521051,0.8947314682458648
2020,1,4,5,0.3530320587099266,0.8692056361037369
2020,1,4,6,0.4036307454615681,0.7748621605064325
2020,1,4,7,0.4913093858632676,0.6670410455380845
2020,1,4,8,0.5805330243337196,0.5688176434551767
2020,1,4,9,0.6573966782541522,0.5007147232999796
2020,1,4,10,0.7037466203167245,0.4765162344292423
2020,1,4,11,0.7052916183854769,0.4995915866857259
2020,1,4,12,0.6767091541135574,0.5471717377986522
2020,1,4,13,0.638084202394747,0.599244435368593
2020,1,4,14,0.59675550405562,0.6473351031243618
2020,1,4,15,0.5504055619930475,0.6999183173371452
2020,1,4,16,0.4974893781382772,0.7589340412497447
2020,1,4,17,0.4325994592506759,0.8434755973044722
2020,1,4,18,0.3901120123599846,0.8960588115172554
2020,1,4,19,0.3746620316724603,0.9040228711455992
2020,1,4,20,0.3630745461568172,0.909332244231162
2020,1,4,21,0.3557358053302433,0.9123953440882172
2020,1,4,22,0.3483970645036693,0.913722687359608
2020,1,4,23,0.3379683275395905,0.9228098836022054
2020,1,5,0,0.3329470838161452,0.9283234633449052
2020,1,5,1,0.3217458478176902,0.946906269144374
2020,1,5,2,0.317110853611433,0.945681029201552
2020,1,5,3,0.3047508690614136,0.9593628752297324
2020,1,5,4,0.2920046349942062,0.9581376352869104
2020,1,5,5,0.2858246427191965,0.9476209924443536
2020,1,5,6,0.3522595596755504,0.7967122728200939
2020,1,5,7,0.4530706836616454,0.6177251378394936
2020,1,5,8,0.5500193124758593,0.4777414743720645
2020,1,5,9,0.6152954808806489,0.4178068205023483
2020,1,5,10,0.6558516801853997,0.4014702879313865
2020,1,5,11,0.6713016608729239,0.4123953440882172
2020,1,5,12,0.6589416763229046,0.4476209924443536
2020,1,5,13,0.6299729625337968,0.4892791505003063
2020,1,5,14,0.5847817690227888,0.5375740249132122
2020,1,5,15,0.5291618385477018,0.5910761690831121
2020,1,5,16,0.4654306682116647,0.6548907494384317
2020,1,5,17,0.3939745075318655,0.7329997957933428
2020,1,5,18,0.3263808420239474,0.820093935062283
2020,1,5,19,0.2881421398223252,0.8669593628752297
2020,1,5,20,0.2572421784472769,0.8945272615887279
2020,1,5,21,0.2317497103128621,0.8885031652031856
2020,1,5,22,0.2135959830050212,0.8328568511333468
2020,1,5,23,0.2031672460409424,0.7556667347355523
2020,1,6,0,0.1966010042487447,0.6815397181948132
2020,1,6,1,0.1908072614909231,0.6369205636103736
2020,1,6,2,0.1815372730784086,0.6167041045538084
2020,1,6,3,0.1757435303205871,0.5889319991831734
2020,1,6,4,0.1745847817690227,0.5500306309985705
2020,1,6,5,0.1896485129393588,0.5207269756994078
2020,1,6,6,0.3252220934723831,0.3927915050030631
2020,1,6,7,0.444186944766319,0.3265264447620992
2020,1,6,8,0.5419080726149093,0.2834388401061875
2020,1,6,9,0.6207029741212824,0.2640392076781703
2020,1,6,10,0.6724604094244883,0.2683275474780478
2020,1,6,11,0.6952491309385863,0.2937512762916071
2020,1,6,12,0.7029741212823484,0.3264243414335308
2020,1,6,13,0.6960216299729625,0.3622626097610782
2020,1,6,14,0.671687910390112,0.4049418011027159
2020,1,6,15,0.623020471224411,0.4636512150296099
2020,1,6,16,0.552723059096176,0.5427812946702062
2020,1,6,17,0.4658169177288527,0.648560343067184
2020,1,6,18,0.3904982618771726,0.7698590974065754
2020,1,6,19,0.3549633062958672,0.841841944047376
2020,1,6,20,0.3364233294708382,0.8656320196038391
2020,1,6,21,0.3232908458864427,0.8692056361037369
2020,1,6,22,0.3113171108536113,0.8577700633040637
2020,1,6,23,0.2916183854770181,0.8664488462323872
2020,1,7,0,0.2773271533410583,0.8719624259750868
2020,1,7,1,0.2634221707222866,0.8939146416173167
2020,1,7,2,0.2479721900347624,0.9170920972023688
2020,1,7,3,0.2460409424488219,0.9054523177455585
2020,1,7,4,0.2499034376207029,0.8782928323463345
2020,1,7,5,0.2587871765160293,0.8436798039616091
2020,1,7,6,0.3823870220162224,0.6479477230957729
2020,1,7,7,0.5229818462726921,0.4045333877884419
2020,1,7,8,0.6357667052916184,0.2782315703491934
2020,1,7,9,0.7195828505214368,0.2293240759648764
2020,1,7,10,0.7690227887215141,0.2238104962221768
2020,1,7,11,0.7887215140981073,0.2414743720645293
2020,1,7,12,0.7856315179606025,0.2679191341637738
2020,1,7,13,0.7682502896871379,0.2957933428629773
2020,1,7,14,0.738895326380842,0.3236675515621809
2020,1,7,15,0.6902278872151408,0.3622626097610782
2020,1,7,16,0.6141367323290845,0.4305697365734122
2020,1,7,17,0.5063731170336037,0.5664692668981008
2020,1,7,18,0.4055619930475087,0.743210128650194
2020,1,7,19,0.3607570490536886,0.8420461507045129
2020,1,7,20,0.3387408265739667,0.8648151929752911
2020,1,7,21,0.3140208574739281,0.8692056361037369
2020,1,7,22,0.2823483970645036,0.8673677761895038
2020,1,7,23,0.2618771726535341,0.8235654482336124
2020,1,8,0,0.2452684434144457,0.7805799469062692
2020,1,8,1,0.2456546929316338,0.719624259750868
2020,1,8,2,0.2499034376207029,0.65774964263835
2020,1,8,3,0.2305909617612977,0.6235450275678988
2020,1,8,4,0.2116647354190807,0.5791300796405963
2020,1,8,5,0.2197759752800308,0.5214416989993874
2020,1,8,6,0.3835457705677867,0.3496017970185827
2020,1,8,7,0.5334105832367709,0.239228098836022
2020,1,8,8,0.6346079567400541,0.2095160302225852
2020,1,8,9,0.7064503669370413,0.2014498672656728
2020,1,8,10,0.7504828118964851,0.2158464365938329
2020,1,8,11,0.7728852838933951,0.2422911986930774
2020,1,8,12,0.7732715334105832,0.2789462936491729
2020,1,8,13,0.7558903051371185,0.319072901776598
2020,1,8,14,0.7203553495558129,0.3643046763324484
2020,1,8,15,0.6674391657010428,0.4155605472738411
2020,1,8,16,0.5925067593665507,0.4949969369001429
2020,1,8,17,0.4909231363460796,0.6308964672248315
2020,1,8,18,0.3904982618771726,0.8087604655911782
2020,1,8,19,0.3565083043646195,0.8798243822748621
2020,1,8,20,0.3426033217458478,0.8779865223606289
2020,1,8,21,0.3290845886442641,0.8583826832754747
2020,1,8,22,0.29123213595983,0.8808454155605473
2020,1,8,23,0.2634221707222866,0.8981008780886256
2020,1,9,0,0.2522209347238316,0.8674698795180722
2020,1,9,1,0.24642719196601,0.8121298754339391
2020,1,9,2,0.2329084588644264,0.7589340412497447
2020,1,9,3,0.2240247199691,0.6929752909944865
2020,1,9,4,0.2267284665894167,0.6141515213395957
2020,1,9,5,0.2444959443800695,0.5424749846845007
2020,1,9,6,0.3955195056006179,0.3588931999183173
2020,1,9,7,0.5604480494399382,0.1825607514804983
2020,1,9,8,0.6759366550791811,0.1468245864815193
2020,1,9,9,0.7531865585168018,0.1417194200530937
2020,1,9,10,0.7979915025106219,0.1560138860526853
2020,1,9,11,0.82078022402472,0.1776597917092097
2020,1,9,12,0.8115102356122054,0.2080865836226261
2020,1,9,13,0.7736577829277712,0.2537267714927507
2020,1,9,14,0.7157203553495557,0.3140698386767409
2020,1,9,15,0.6543066821166474,0.3783949356749029
2020,1,9,16,0.5851680185399768,0.450479885644272
2020,1,9,17,0.5013518733101584,0.5516642842556667
2020,1,9,18,0.4325994592506759,0.6557075760669798
2020,1,9,19,0.417921977597528,0.6733714519093323
2020,1,9,20,0.4298957126303591,0.6307943638962631
2020,1,9,21,0.42564696794129,0.6244639575250153
2020,1,9,22,0.4094244882193897,0.6239534408821727
2020,1,9,23,0.3955195056006179,0.6083316316111905
2020,1,10,0,0.3858632676709153,0.5625893404124974
2020,1,10,1,0.3750482811896485,0.5115376761282417
2020,1,10,2,0.3595983005021243,0.4643659383295895
2020,1,10,3,0.3472383159521051,0.4328160098019195
2020,1,10,4,0.3383545770567787,0.4401674494588524
2020,1,10,5,0.3456933178833526,0.4534408821727588
2020,1,10,6,0.4507531865585167,0.3679803961609148
2020,1,10,7,0.5677867902665121,0.2962017561772514
2020,1,10,8,0.6697566628041715,0.2562793547069634
2020,1,10,9,0.7504828118964851,0.2394323054931591
2020,1,10,10,0.7960602549246814,0.2351439656932816
2020,1,10,11,0.8149864812668983,0.2398407188074331
2020,1,10,12,0.8138277327153342,0.2545435981212987
2020,1,10,13,0.7979915025106219,0.2753726771492751
2020,1,10,14,0.7636152954808806,0.3098836022054319
2020,1,10,15,0.7157203553495557,0.3552174800898509
2020,1,10,16,0.6593279258400927,0.4096385542168674
2020,1,10,17,0.593279258400927,0.4867265672860935
2020,1,10,18,0.5206643491695635,0.5960792321829691
2020,1,10,19,0.489378138277327,0.6532570961813355
2020,1,10,20,0.4839706450366937,0.6557075760669798
2020,1,10,21,0.481266898416377,0.6432509699816215
2020,1,10,22,0.4797219003476244,0.6339595670818869
2020,1,10,23,0.4774044032444959,0.6236471308964672
2020,1,11,0,0.4619544225569718,0.6320196038390852
2020,1,11,1,0.4380069524913094,0.6544823361241576
2020,1,11,2,0.4090382387022016,0.6878701245660609
2020,1,11,3,0.380455774430282,0.710843373493976
2020,1,11,4,0.3997682502896872,0.6631611190524812
2020,1,11,5,0.4148319814600231,0.6252807841535634
2020,1,11,6,0.5191193511008112,0.5015315499285277
2020,1,11,7,0.6461954422556971,0.3563406167041045
2020,1,11,8,0.7589803012746233,0.2605676945068409
2020,1,11,9,0.8300502124372344,0.2243210128650194
2020,1,11,10,0.8675164156044803,0.2179906064937717
2020,1,11,11,0.8744689069138664,0.2339187257504594
2020,1,11,12,0.8493626882966395,0.2678170308352052
2020,1,11,13,0.7976052529934337,0.3188686951194609
2020,1,11,14,0.7249903437620703,0.3872779252603635
2020,1,11,15,0.6678254152182309,0.4450684092301408
2020,1,11,16,0.6218617226728467,0.4913212170716765
2020,1,11,17,0.563538045577443,0.5574841739840718
2020,1,11,18,0.5140981073773657,0.6203798243822749
2020,1,11,19,0.4828118964851294,0.661731672452522
2020,1,11,20,0.4580919273850907,0.6901163977945681
2020,1,11,21,0.4511394360757049,0.6848070247090055
2020,1,11,22,0.4492081884897643,0.6710230753522565
2020,1,11,23,0.4310544611819235,0.680927098223402
2020,1,12,0,0.4287369640787949,0.6678578721666326
2020,1,12,1,0.425260718424102,0.653154992852767
2020,1,12,2,0.4148319814600231,0.6514192362671023
2020,1,12,3,0.3986095017381228,0.6591790892383093
2020,1,12,4,0.3796832753959057,0.6704104553808454
2020,1,12,5,0.3897257628427964,0.6519297529099448
2020,1,12,6,0.5357280803398996,0.4987747600571778
2020,1,12,7,0.656624179219776,0.3781907290177659
2020,1,12,8,0.7508690614136732,0.3076373289769246
2020,1,12,9,0.8258014677481652,0.2710843373493976
2020,1,12,10,0.8740826573966782,0.2592403512354503
2020,1,12,11,0.8899188876013905,0.2691443741065959
2020,1,12,12,0.8698339127076091,0.3002858893199918
2020,1,12,13,0.8215527230590961,0.3489891770471717
2020,1,12,14,0.7508690614136732,0.4158668572595466
2020,1,12,15,0.675550405561993,0.4911170104145395
2020,1,12,16,0.6056392429509463,0.5677966101694916
2020,1,12,17,0.5419080726149093,0.6484582397386154
2020,1,12,18,0.4859018926226341,0.7318766591790892
2020,1,12,19,0.4623406720741598,0.7610782111496834
2020,1,12,20,0.4573194283507145,0.7527057382070655
2020,1,12,21,0.4507531865585167,0.7503573616499898
2020,1,12,22,0.4391657010428737,0.7550541147641413
2020,1,12,23,0.4283507145616068,0.7554625280784153
2020,1,13,0,0.4171494785631518,0.7525015315499286
2020,1,13,1,0.4051757435303205,0.7418827853788034
2020,1,13,2,0.3986095017381228,0.7207473963651215
2020,1,13,3,0.395905755117806,0.7019603839085155
2020,1,13,4,0.399382000772499,0.6861343679803962
2020,1,13,5,0.4086519891850134,0.6684704921380437
2020,1,13,6,0.4920818848976438,0.5557484173984072
2020,1,13,7,0.6037079953650057,0.4516030222585256
2020,1,13,8,0.7188103514870606,0.3718603226465182
2020,1,13,9,0.7945152568559289,0.3326526444762099
2020,1,13,10,0.821166473541908,0.3309168878905452
2020,1,13,11,0.8203939745075318,0.3529712068613437
2020,1,13,12,0.7848590189262263,0.3998366346742903
2020,1,13,13,0.7296253379683275,0.4627322850724933
2020,1,13,14,0.6705291618385477,0.527567898713498
2020,1,13,15,0.6098879876400154,0.5916887890545232
2020,1,13,16,0.5457705677867902,0.658158055952624
2020,1,13,17,0.4835843955195055,0.72564835613641
2020,1,13,18,0.4445731942835072,0.761384521135389
2020,1,13,19,0.4302819621475473,0.7598529712068613
2020,1,13,20,0.42564696794129,0.7429038186644884
2020,1,13,21,0.4217844727694089,0.725239942822136
2020,1,13,22,0.4206257242178447,0.7090055135797427
2020,1,13,23,0.4202394747006566,0.6977741474372064
2020,1,14,0,0.4117419853225183,0.6994078006943026
2020,1,14,1,0.3974507531865585,0.7055340004084133
2020,1,14,2,0.3850907686365391,0.7063508270369614
2020,1,14,3,0.373117033603708,0.702470900551358
2020,1,14,4,0.3646195442255697,0.6993056973657341
2020,1,14,5,0.3727307840865198,0.6834796814376148
2020,1,14,6,0.4681344148319815,0.5787216663263223
2020,1,14,7,0.5855542680571649,0.4701858280579947
2020,1,14,8,0.6871378910776361,0.3914641617316724
2020,1,14,9,0.7562765546543067,0.3534817235041862
2020,1,14,10,0.7871765160293549,0.3479681437614866
2020,1,14,11,0.7852452684434144,0.3659383295895446
2020,1,14,12,0.7636152954808806,0.3960588115172554
2020,1,14,13,0.728080339899575,0.4360833163161119
2020,1,14,14,0.6720741599073,0.4937716969573208
2020,1,14,15,0.6033217458478177,0.5689197467837451
2020,1,14,16,0.5341830822711471,0.6489687563814581
2020,1,14,17,0.473928157589803,0.7272820093935063
2020,1,14,18,0.4310544611819235,0.7936491729630386
2020,1,14,19,0.417921977597528,0.8101899121911373
2020,1,14,20,0.417921977597528,0.7875229732489278
2020,1,14,21,0.4086519891850134,0.7849703900347151
2020,1,14,22,0.3912707609115488,0.7980396160914845
2020,1,14,23,0.3742757821552723,0.7983459260771901
2020,1,15,0,0.3642332947083816,0.7725137839493568
2020,1,15,1,0.361915797605253,0.7312640392076782
2020,1,15,2,0.3634607956740054,0.6982846640800491
2020,1,15,3,0.3607570490536886,0.6904227077802737
2020,1,15,4,0.3549633062958672,0.6968552174800898
2020,1,15,5,0.3638470451911934,0.6861343679803962
2020,1,15,6,0.425260718424102,0.6183377578109046
2020,1,15,7,0.5140981073773657,0.5372677149275066
2020,1,15,8,0.6040942448821939,0.4625280784153563
2020,1,15,9,0.6971803785245269,0.3949356749030018
2020,1,15,10,0.7775202780996523,0.3508270369614049
2020,1,15,11,0.8064889918887601,0.3491933837043087
2020,1,15,12,0.7933565083043645,0.3787012456606085
2020,1,15,13,0.7504828118964851,0.4311823565448233
2020,1,15,14,0.6925453843182696,0.495813763528691
2020,1,15,15,0.626882966396292,0.5687155401266081
2020,1,15,16,0.5484743144071069,0.6623442924239331
2020,1,15,17,0.4870606411741985,0.7433122319787625
2020,1,15,18,0.451525685592893,0.7888503165203185
2020,1,15,19,0.4395519505600617,0.7966101694915254
2020,1,15,20,0.4387794515256855,0.7801715335919951
2020,1,15,21,0.4298957126303591,0.7755768838064121
2020,1,15,22,0.4186944766319042,0.7641413110067389
2020,1,15,23,0.3904982618771726,0.7651623442924239
2020,1,16,0,0.3715720355349556,0.7507657749642639
2020,1,16,1,0.3642332947083816,0.7266693894220952
2020,1,16,2,0.3592120509849363,0.7094139268940168
2020,1,16,3,0.3549633062958672,0.7004288339799877
2020,1,16,4,0.3476245654692931,0.7047171737798652
2020,1,16,5,0.3518733101583622,0.6996120073514396
2020,1,16,6,0.496330629586713,0.5544210741270166
2020,1,16,7,0.6384704519119352,0.4361854196446804
2020,1,16,8,0.7547315565855542,0.3545027567898713
2020,1,16,9,0.8308227114716106,0.3158055952624056
2020,1,16,10,0.8725376593279258,0.3027363692056361
2020,1,16,11,0.8798764001544997,0.3110067388196855
2020,1,16,12,0.8578601776747777,0.3415356340616703
2020,1,16,13,0.82078022402472,0.3853379620175617
2020,1,16,14,0.7632290459636925,0.4445578925872983
2020,1,16,15,0.6971803785245269,0.5141923626710231
2020,1,16,16,0.6346079567400541,0.5853583826832754
2020,1,16,17,0.5758980301274623,0.6588727792526037
2020,1,16,18,0.52954808806489,0.7255462528078416
2020,1,16,19,0.5117806102742372,0.7504594649785583
2020,1,16,20,0.4959443800695249,0.7678170308352052
2020,1,16,21,0.4719969100038624,0.7995711660200123
2020,1,16,22,0.4492081884897643,0.8228507249336329
2020,1,16,23,0.436848203939745,0.823667551562181
2020,1,17,0,0.4349169563538046,0.805288952419849
2020,1,17,1,0.4298957126303591,0.7923218296916479
2020,1,17,2,0.4225569718037852,0.7816009801919542
2020,1,17,3,0.4078794901506372,0.7789462936491729
2020,1,17,4,0.388180764774044,0.7828262201347764
2020,1,17,5,0.3866357667052916,0.7579130079640597
2020,1,17,6,0.5314793356508305,0.549315907698591
2020,1,17,7,0.682889146388567,0.3807433122319787
2020,1,17,8,0.7937427578215527,0.30590157239126
2020,1,17,9,0.8597914252607183,0.2823157034919338
2020,1,17,10,0.8914638856701428,0.2859914233204003
2020,1,17,11,0.8953263808420239,0.3024300592199306
2020,1,17,12,0.8794901506373116,0.324280171533592
2020,1,17,13,0.8505214368482039,0.3494996936900142
2020,1,17,14,0.8130552336809579,0.3774760057177864
2020,1,17,15,0.7659327925840091,0.4141311006738819
2020,1,17,16,0.7134028582464271,0.4592607719011639
2020,1,17,17,0.6589416763229046,0.5156218092709822
2020,1,17,18,0.6118192352259559,0.5837247294261793
2020,1,17,19,0.5801467748165314,0.6486624463957525
2020,1,17,20,0.5538818076477404,0.666938942209516
2020,1,17,21,0.526071842410197,0.6873596079232183
2020,1,17,22,0.4936268829663963,0.7301409025934245
2020,1,17,23,0.4658169177288527,0.7657749642638351
2020,1,18,0,0.4511394360757049,0.7776189503777823
2020,1,18,1,0.4360757049053688,0.7812946702062487
2020,1,18,2,0.4217844727694089,0.7836430467633245
2020,1,18,3,0.4047894940131324,0.7878292832346334
2020,1,18,4,0.3862495171881035,0.7920155197059424
2020,1,18,5,0.3928157589803012,0.7548499081070043
2020,1,18,6,0.5368868288914638,0.5437002246273228
2020,1,18,7,0.6797991502510621,0.3814580355319583
2020,1,18,8,0.7902665121668597,0.3081478456197672
2020,1,18,9,0.8679026651216686,0.2756789871349806
2020,1,18,10,0.914252607184241,0.2677149275066367
2020,1,18,11,0.9146388567014292,0.2857872166632632
2020,1,18,12,0.8868288914638855,0.3193792117623035
2020,1,18,13,0.8451139436075704,0.3621605064325097
2020,1,18,14,0.8095789880262648,0.405146007759853
2020,1,18,15,0.7597528003089995,0.4610986318153972
2020,1,18,16,0.6902278872151408,0.5372677149275066
2020,1,18,17,0.6183854770181538,0.6253828874821319
2020,1,18,18,0.5565855542680571,0.7222789462936491
2020,1,18,19,0.5233680957898803,0.7837451500918929
2020,1,18,20,0.5102356122054847,0.8055952624055543
2020,1,18,21,0.4994206257242178,0.8213191750051052
2020,1,18,22,0.4866743916570105,0.8415356340616704
2020,1,18,23,0.473928157589803,0.8634878497039002
2020,1,19,0,0.4654306682116647,0.8751276291607106
2020,1,19,1,0.4565469293163383,0.8842148254033081
2020,1,19,2,0.4453456933178834,0.8982029814171942
2020,1,19,3,0.4283507145616068,0.923116193587911
2020,1,19,4,0.4171494785631518,0.931897079844803
2020,1,19,5,0.4217844727694089,0.9063712477026752
2020,1,19,6,0.5237543453070683,0.7059424137226874
2020,1,19,7,0.6407879490150638,0.5305288952419849
2020,1,19,8,0.7300115874855155,0.4431284459873392
2020,1,19,9,0.7887215140981073,0.4048396977741474
2020,1,19,10,0.8111239860950173,0.4073922809883602
2020,1,19,11,0.7999227500965622,0.4394527261588727
2020,1,19,12,0.7694090382387021,0.4846845007147233
2020,1,19,13,0.728080339899575,0.5354298550132734
2020,1,19,14,0.6809578988026265,0.5881151725546252
2020,1,19,15,0.6346079567400541,0.6402899734531345
2020,1,19,16,0.5874855156431055,0.6923626710230754
2020,1,19,17,0.5291618385477018,0.7657749642638351
2020,1,19,18,0.4727694090382386,0.851439656932816
2020,1,19,19,0.4499806875241405,0.8759444557892586
2020,1,19,20,0.4391657010428737,0.8862568919746784
2020,1,19,21,0.4360757049053688,0.8859505819889728
2020,1,19,22,0.4329857087678641,0.8870737186032265
2020,1,19,23,0.4271919660100424,0.8902389217888503
2020,1,20,0,0.4194669756662804,0.8926894016744945
2020,1,20,1,0.4140594824256469,0.8830916887890545
2020,1,20,2,0.4063344920818849,0.8770675924035123
2020,1,20,3,0.3955195056006179,0.8672656728609353
2020,1,20,4,0.3816145229818462,0.8529712068613436
2020,1,20,5,0.3866357667052916,0.7947723095772923
2020,1,20,6,0.4638856701429124,0.644782519910149
2020,1,20,7,0.552723059096176,0.5372677149275066
2020,1,20,8,0.6299729625337968,0.4701858280579947
2020,1,20,9,0.6960216299729625,0.4228098836022054
2020,1,20,10,0.7516415604480493,0.391974678374515
2020,1,20,11,0.7925840092699884,0.3796201756177251
2020,1,20,12,0.7991502510621861,0.3986113947314682
2020,1,20,13,0.757821552723059,0.4561976720441086
2020,1,20,14,0.683275395905755,0.5510516642842557
2020,1,20,15,0.6125917342603321,0.6492750663671636
2020,1,20,16,0.5542680571649286,0.7314682458648152
2020,1,20,17,0.4994206257242178,0.8127424954053502
2020,1,20,18,0.4607956740054075,0.8756381458035531
2020,1,20,19,0.4449594438006952,0.8906473351031244
2020,1,20,20,0.4190807261490923,0.905554421074127
2020,1,20,21,0.3893395133256083,0.9117827241168062
2020,1,20,22,0.3669370413286983,0.9086175209311824
2020,1,20,23,0.3576670529161839,0.8985092914028997
2020,1,21,0,0.361915797605253,0.8876863385746375
2020,1,21,1,0.369640787949015,0.8898305084745762
2020,1,21,2,0.3707995365005794,0.904737594445579
2020,1,21,3,0.3711857860177674,0.914131100673882
2020,1,21,4,0.3711857860177674,0.9194404737594446
2020,1,21,5,0.3746620316724603,0.9131100673881968
2020,1,21,6,0.4237157203553495,0.8169287318766592
2020,1,21,7,0.4909231363460796,0.6903206044517052
2020,1,21,8,0.5589030513711857,0.5943434755973045
2020,1,21,9,0.6253379683275396,0.5272615887277925
2020,1,21,10,0.6624179219775974,0.4986726567286093
2020,1,21,11,0.6597141753572807,0.5100061261997141
2020,1,21,12,0.6427191966010043,0.5362466816418215
2020,1,21,13,0.623020471224411,0.5667755768838064
2020,1,21,14,0.6037079953650057,0.5973044721257913
2020,1,21,15,0.578601776747779,0.6306922605676945
2020,1,21,16,0.52954808806489,0.6956299775372676
2020,1,21,17,0.4677481653147933,0.7838472534204615
2020,1,21,18,0.417921977597528,0.8627731264039208
2020,1,21,19,0.3904982618771726,0.8962630181743925
2020,1,21,20,0.3673232908458865,0.9084133142740454
2020,1,21,21,0.3414445731942835,0.9224014702879314
2020,1,21,22,0.3256083429895712,0.914131100673882
2020,1,21,23,0.3032058709926612,0.9001429446599959
2020,1,22,0,0.2939358825801468,0.8695119460894425
2020,1,22,1,0.2869833912707609,0.8307126812334082
2020,1,22,2,0.2862108922363847,0.7987543393914642
2020,1,22,3,0.2881421398223252,0.7806820502348376
2020,1,22,4,0.2893008883738895,0.7639371043496017
2020,1,22,5,0.3043646195442255,0.7309577292219727
2020,1,22,6,0.3812282734646582,0.5961813355115377
2020,1,22,7,0.4789494013132483,0.454870328772718
2020,1,22,8,0.5851680185399768,0.3755360424749847
2020,1,22,9,0.6593279258400927,0.3477639371043495
2020,1,22,10,0.6960216299729625,0.351439656932816
2020,1,22,11,0.6987253765932793,0.3837043087604656
2020,1,22,12,0.6693704132869833,0.4455789258729835
2020,1,22,13,0.6292004634994206,0.5197059424137227
2020,1,22,14,0.578601776747779,0.6047580151112926
2020,1,22,15,0.5098493626882966,0.7097202368797222
2020,1,22,16,0.4461181923522596,0.8093730855625894
